game_id,turn_number,difficulty,gs_collection_fill_ratio,gs_board_tile_count,gs_accessible_tile_count,gs_accessible_symbols,move_tile_symbol,move_tile_layer,move_heuristic_score,move_is_best_heuristic,move_unblocks_potential,move_outcome,llm_classification,llm_quality_score,llm_strategy_score,llm_risk_score,llm_efficiency_score,llm_combo_potential_score
4,6,hell,0.2857142857142857,66,14,"[""\ud83c\udf53"", ""\ud83c\udf52"", ""\ud83c\udf52"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf49"", ""\ud83c\udf52"", ""\ud83c\udf49"", ""\ud83e\udd5d"", ""\ud83c\udf4c"", ""\ud83e\udd6d"", ""\ud83e\udd51""]",🍉,3,65,False,0,unknown,Inaccuracy,7,6,4,5,3
4,7,hell,0.42857142857142855,65,13,"[""\ud83c\udf53"", ""\ud83c\udf52"", ""\ud83c\udf52"", ""\ud83c\udf49"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf52"", ""\ud83e\udd5d"", ""\ud83c\udf4c"", ""\ud83e\udd6d"", ""\ud83e\udd51""]",🍇,3,69,False,0,unknown,Inaccuracy,7,6,4,5,3
4,8,hell,0.5714285714285714,64,12,"[""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf53"", ""\ud83c\udf52"", ""\ud83c\udf52"", ""\ud83c\udf49"", ""\ud83c\udf52"", ""\ud83e\udd5d"", ""\ud83c\udf4c"", ""\ud83e\udd6d"", ""\ud83e\udd51""]",🍉,0,70,False,0,unknown,Inaccuracy,7,6,4,5,3
4,9,hell,0.7142857142857143,63,11,"[""\ud83c\udf47"", ""\ud83c\udf53"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf52"", ""\ud83c\udf52"", ""\ud83e\udd5d"", ""\ud83c\udf4c"", ""\ud83e\udd6d"", ""\ud83e\udd51"", ""\ud83c\udf52""]",🍇,1,83,True,2,unknown,Good,8,7,3,9,6
4,10,hell,0.8571428571428571,62,12,"[""\ud83c\udf47"", ""\ud83c\udf49"", ""\ud83c\udf47"", ""\ud83c\udf53"", ""\ud83c\udf52"", ""\ud83c\udf52"", ""\ud83e\udd5d"", ""\ud83c\udf4c"", ""\ud83e\udd6d"", ""\ud83e\udd51"", ""\ud83e\udd65"", ""\ud83c\udf52""]",🍓,1,83,False,2,immediate_loss,Blunder/Stupid,2,2,10,2,1
5,1,easy,0.0,35,16,"[""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf47"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf47"", ""\ud83c\udf4a""]",🍓,1,65,False,0,unknown,Good,7,6,4,8,5
5,2,easy,0.14285714285714285,34,15,"[""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf47"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf47"", ""\ud83c\udf4a""]",🍇,1,63,False,0,unknown,Good,7,6,3,8,4
5,3,easy,0.2857142857142857,33,14,"[""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4a""]",🍇,1,71,False,0,unknown,Good,7,6,3,8,4
5,4,easy,0.42857142857142855,32,13,"[""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4a""]",🍍,1,69,False,0,unknown,Inaccuracy,7,6,4,5,3
5,5,easy,0.5714285714285714,31,12,"[""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4a""]",🍍,1,82,False,1,unknown,Inaccuracy,7,6,4,8,5
5,6,easy,0.7142857142857143,30,12,"[""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf49""]",🍍,1,101,False,0,unknown,Inaccuracy,7,6,4,8,5
5,7,easy,0.42857142857142855,29,11,"[""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf4a""]",🍉,1,65,False,0,unknown,Good,7,6,4,8,5
5,8,easy,0.5714285714285714,28,10,"[""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4d"", ""\ud83c\udf4a""]",🍌,1,65,False,0,unknown,Good,7,6,3,8,4
5,9,easy,0.7142857142857143,27,9,"[""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf4a"", ""\ud83c\udf4d"", ""\ud83c\udf4d""]",🍓,1,84,True,3,unknown,Good,9,8,2,9,7
5,10,easy,0.8571428571428571,26,11,"[""\ud83c\udf53"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4a"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4a""]",🍓,1,105,True,2,unknown,Good,9,8,2,9,7
5,11,easy,0.5714285714285714,25,12,"[""\ud83c\udf47"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4a"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf53""]",🍉,1,81,False,0,unknown,Inaccuracy,7,6,3,8,4
5,12,easy,0.7142857142857143,24,11,"[""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf47"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf53""]",🍇,0,100,True,0,unknown,Good,9,8,2,9,7
5,13,easy,0.42857142857142855,23,10,"[""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf53""]",🍉,0,100,True,0,unknown,Good,9,8,2,9,7
5,14,easy,0.14285714285714285,22,9,"[""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4a"", ""\ud83c\udf53""]",🍉,0,62,False,0,unknown,Inaccuracy,7,6,4,6,3
5,15,easy,0.2857142857142857,21,8,"[""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf4a"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf53""]",🍌,1,81,False,0,unknown,Inaccuracy,7,6,3,8,5
5,16,easy,0.42857142857142855,20,7,"[""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf4a"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf53""]",🍊,1,67,False,4,unknown,Inaccuracy,7,6,4,8,5
5,17,easy,0.5714285714285714,19,10,"[""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf53""]",🍊,0,80,False,0,unknown,Inaccuracy,7,6,3,8,4
5,18,easy,0.7142857142857143,18,9,"[""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf53""]",🍌,1,107,True,3,unknown,Good,9,8,2,9,7
5,19,easy,0.42857142857142855,17,11,"[""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf4c"", ""\ud83c\udf53""]",🍊,0,100,True,0,unknown,Good,9,8,2,9,7
5,20,easy,0.14285714285714285,16,10,"[""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf4c"", ""\ud83c\udf53""]",🍍,1,68,False,3,unknown,Inaccuracy,7,6,4,5,3
5,21,easy,0.2857142857142857,15,12,"[""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf47""]",🍊,0,64,False,0,unknown,Inaccuracy,7,6,4,5,3
5,22,easy,0.42857142857142855,14,11,"[""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83c\udf4a"", ""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf47""]",🍊,0,80,False,0,unknown,Inaccuracy,7,6,3,5,4
5,23,easy,0.5714285714285714,13,10,"[""\ud83c\udf4a"", ""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf47""]",🍊,0,100,True,0,unknown,Good,9,8,2,9,7
5,24,easy,0.2857142857142857,12,9,"[""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf47""]",🍌,0,62,False,0,unknown,Inaccuracy,7,6,4,5,3
5,25,easy,0.42857142857142855,11,8,"[""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf47""]",🍍,1,85,True,4,unknown,Genius/Excellent,9,8,2,9,7
5,26,easy,0.5714285714285714,10,11,"[""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍌,0,80,False,0,unknown,Inaccuracy,7,6,4,5,3
5,27,easy,0.7142857142857143,9,10,"[""\ud83c\udf4c"", ""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍉,0,80,False,0,unknown,Inaccuracy,7,6,4,5,3
5,28,easy,0.8571428571428571,8,9,"[""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍌,0,100,True,0,unknown,Good,9,8,2,9,7
5,29,easy,0.5714285714285714,7,8,"[""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍍,0,100,True,0,unknown,Good,8,9,2,9,7
5,30,easy,0.2857142857142857,6,7,"[""\ud83c\udf49"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍉,0,100,True,0,unknown,Good,9,8,2,9,7
5,31,easy,0.0,5,6,"[""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍓,0,64,True,0,unknown,Genius/Excellent,9,8,2,10,7
5,32,easy,0.14285714285714285,4,5,"[""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47""]",🍓,0,80,True,0,unknown,Genius/Excellent,9,8,2,9,7
5,33,easy,0.2857142857142857,3,4,"[""\ud83c\udf53"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47""]",🍓,0,100,True,0,unknown,Genius/Excellent,9,8,2,9,7
5,34,easy,0.0,2,3,"[""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47""]",🍇,0,64,True,0,unknown,Genius/Excellent,9,8,2,9,7
5,35,easy,0.14285714285714285,1,2,"[""\ud83c\udf47"", ""\ud83c\udf47""]",🍇,0,80,True,0,unknown,Genius/Excellent,9,8,2,10,7
5,36,easy,0.2857142857142857,0,1,"[""\ud83c\udf47""]",🍇,0,100,True,0,immediate_loss,Blunder/Stupid,2,1,10,1,0
6,1,medium,0.0,47,12,"[""\ud83c\udf52"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf52"", ""\ud83c\udf49"", ""\ud83c\udf52"", ""\ud83c\udf4a"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf53""]",🍒,2,66,True,0,unknown,Good,8,7,2,9,5
6,2,medium,0.14285714285714285,46,11,"[""\ud83c\udf52"", ""\ud83c\udf52"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4a"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf53""]",🍍,2,64,False,0,unknown,Inaccuracy,7,6,4,5,3
6,3,medium,0.2857142857142857,45,10,"[""\ud83c\udf52"", ""\ud83c\udf52"", ""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf53""]",🍉,2,66,False,0,unknown,Inaccuracy,7,6,4,5,3
6,4,medium,0.42857142857142855,44,9,"[""\ud83c\udf52"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf52"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf53""]",🍊,2,64,False,0,unknown,Inaccuracy,7,6,4,5,3
6,5,medium,0.5714285714285714,43,8,"[""\ud83c\udf49"", ""\ud83c\udf52"", ""\ud83c\udf49"", ""\ud83c\udf52"", ""\ud83c\udf4a"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf53""]",🍍,2,72,False,0,unknown,Good,7,6,3,8,4
6,6,medium,0.7142857142857143,42,7,"[""\ud83c\udf4a"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf52"", ""\ud83c\udf52"", ""\ud83c\udf47"", ""\ud83c\udf53""]",🍊,2,84,True,2,unknown,Genius/Excellent,9,8,2,9,7
6,7,medium,0.8571428571428571,41,8,"[""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf52"", ""\ud83c\udf52"", ""\ud83c\udf47"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍉,2,86,True,4,immediate_loss,Blunder/Stupid,7,6,9,8,5
7,1,hard,0.0,59,15,"[""\ud83e\udd5d"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83e\udd5d"", ""\ud83e\udd5d"", ""\ud83e\udd6d"", ""\ud83c\udf51"", ""\ud83c\udf53"", ""\ud83c\udf51"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf52"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf47""]",🍓,2,64,False,0,unknown,Inaccuracy,7,6,4,5,3
7,2,hard,0.14285714285714285,58,14,"[""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83e\udd5d"", ""\ud83e\udd5d"", ""\ud83e\udd6d"", ""\ud83c\udf51"", ""\ud83c\udf51"", ""\ud83c\udf4a"", ""\ud83c\udf52"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf47""]",🥝,2,67,False,1,unknown,Inaccuracy,7,6,4,5,3
7,3,hard,0.2857142857142857,57,14,"[""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83e\udd5d"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83c\udf51"", ""\ud83c\udf51"", ""\ud83c\udf52"", ""\ud83c\udf4a"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf47""]",🍒,2,47,False,1,unknown,Inaccuracy,7,6,3,5,4
7,4,hard,0.42857142857142855,56,14,"[""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83e\udd5d"", ""\ud83e\udd6d"", ""\ud83c\udf51"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83c\udf51"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf49"", ""\ud83c\udf4c""]",🥝,2,82,True,0,unknown,Genius/Excellent,9,8,2,9,7
7,5,hard,0.5714285714285714,55,13,"[""\ud83e\udd5d"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83e\udd6d"", ""\ud83c\udf51"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83c\udf47"", ""\ud83c\udf51"", ""\ud83c\udf47"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf49""]",🍓,1,82,False,1,unknown,Inaccuracy,7,6,4,8,5
7,6,hard,0.7142857142857143,54,13,"[""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83c\udf51"", ""\ud83e\udd6d"", ""\ud83c\udf4c"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf51"", ""\ud83c\udf49"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83c\udf4a""]",🍓,2,102,True,0,unknown,Good,9,8,2,9,7
7,7,hard,0.42857142857142855,53,12,"[""\ud83e\udd5d"", ""\ud83e\udd6d"", ""\ud83c\udf51"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf51"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf49""]",🥝,2,102,True,0,unknown,Good,8,9,2,9,7
7,8,hard,0.14285714285714285,52,11,"[""\ud83e\udd6d"", ""\ud83c\udf51"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf51"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf49""]",🍑,2,64,False,0,unknown,Inaccuracy,7,6,4,5,3
7,9,hard,0.2857142857142857,51,10,"[""\ud83c\udf51"", ""\ud83e\udd6d"", ""\ud83c\udf4a"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf49""]",🍊,0,62,False,0,unknown,Inaccuracy,7,6,4,5,3
7,10,hard,0.42857142857142855,50,9,"[""\ud83c\udf51"", ""\ud83c\udf4a"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf4c"", ""\ud83c\udf49""]",🍇,2,65,False,1,unknown,Inaccuracy,7,6,4,5,3
7,11,hard,0.5714285714285714,49,9,"[""\ud83c\udf51"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf52"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83c\udf4c"", ""\ud83c\udf49""]",🍒,1,71,False,0,unknown,Inaccuracy,7,6,4,5,3
7,12,hard,0.7142857142857143,48,8,"[""\ud83c\udf51"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83e\udd6d"", ""\ud83c\udf4c"", ""\ud83e\udd6d"", ""\ud83c\udf49"", ""\ud83e\udd6d""]",🍊,2,84,False,2,unknown,Inaccuracy,7,6,4,5,3
7,13,hard,0.8571428571428571,47,9,"[""\ud83c\udf51"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83c\udf4c"", ""\ud83e\udd6d"", ""\ud83c\udf49"", ""\ud83e\udd6d""]",🍇,1,81,False,0,immediate_loss,Blunder/Stupid,2,3,9,2,1
8,1,hell,0.0,71,17,"[""\ud83c\udf53"", ""\ud83c\udf51"", ""\ud83c\udf53"", ""\ud83c\udf51"", ""\ud83e\udd5d"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83e\udd5d"", ""\ud83c\udf53"", ""\ud83c\udf51"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83e\udd65"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf52"", ""\ud83e\udd51""]",🍑,3,67,False,0,unknown,Good,7,6,3,8,4
8,2,hell,0.14285714285714285,70,16,"[""\ud83c\udf51"", ""\ud83c\udf51"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83e\udd5d"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83e\udd65"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf52"", ""\ud83e\udd51""]",🥝,3,65,False,0,unknown,Inaccuracy,6,5,4,7,3
8,3,hell,0.2857142857142857,69,15,"[""\ud83c\udf51"", ""\ud83c\udf51"", ""\ud83e\udd5d"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83e\udd65"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf52"", ""\ud83e\udd51""]",🥥,4,51,False,1,unknown,Inaccuracy,7,6,4,5,3
8,4,hell,0.42857142857142855,68,15,"[""\ud83c\udf51"", ""\ud83c\udf51"", ""\ud83e\udd5d"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf47"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf4c"", ""\ud83c\udf4d"", ""\ud83c\udf52"", ""\ud83e\udd51""]",🍇,1,63,False,0,unknown,Inaccuracy,7,6,4,5,3
8,5,hell,0.5714285714285714,67,14,"[""\ud83c\udf51"", ""\ud83c\udf51"", ""\ud83e\udd5d"", ""\ud83c\udf47"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf4d"", ""\ud83c\udf52"", ""\ud83e\udd51""]",🍑,3,83,True,0,unknown,Genius/Excellent,9,8,2,9,7
8,6,hell,0.7142857142857143,66,13,"[""\ud83c\udf51"", ""\ud83e\udd5d"", ""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf52"", ""\ud83c\udf53"", ""\ud83e\udd51""]",🍇,3,83,False,0,unknown,Good,7,6,4,8,5
8,7,hell,0.8571428571428571,65,12,"[""\ud83c\udf51"", ""\ud83e\udd5d"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf52"", ""\ud83c\udf53"", ""\ud83e\udd51""]",🍑,0,100,True,0,unknown,Genius/Excellent,9,8,2,9,7
8,8,hell,0.5714285714285714,64,11,"[""\ud83e\udd5d"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf4d"", ""\ud83c\udf52"", ""\ud83e\udd51""]",🥝,4,76,True,2,unknown,Genius/Excellent,9,8,2,9,7
8,9,hell,0.7142857142857143,63,12,"[""\ud83c\udf47"", ""\ud83e\udd65"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf52"", ""\ud83c\udf53"", ""\ud83e\udd51""]",🥥,3,84,False,1,unknown,Inaccuracy,7,6,4,5,3
